source1_entity_id	split	true_match_count	matched_entity_ids
S1-830580991	threshold	4	S2-34513019,S2-354869327,S2-505486416,S3-88585619
S1-830676467	threshold	6	S2-518880469,S2-975955302,S2-312766288,S3-158662371,S3-767177236,S3-308996680
S1-830808845	threshold	6	S2-74900507,S2-450106786,S2-860701549,S2-153735693,S3-354765253,S3-87065944
S1-830940325	threshold	5	S2-897576134,S3-603100268,S3-612559490,S3-734235808,S3-360718655
S1-831423983	threshold	2	S2-788394652,S3-502589138
S1-831708705	threshold	5	S2-886383597,S2-95460974,S2-747819330,S3-166741477,S3-164128040
S1-831738486	threshold	2	S3-106284867,S3-117751812
S1-832611338	threshold	3	S2-533548633,S3-53161051,S3-579188090
S1-832838143	threshold	6	S2-126686353,S2-17398072,S3-66546614,S3-15991406,S3-418037377,S3-310084064
S1-833320254	threshold	7	S2-359773378,S2-93022470,S2-294791273,S2-223676339,S3-520098965,S3-152773,S3-716721970
S1-833415264	threshold	4	S2-533866008,S2-702057517,S3-170714168,S3-220113609
S1-833542251	threshold	3	S2-835176226,S3-992881545,S3-593667940
S1-833566953	threshold	1	S2-781555543
S1-83382143	threshold	3	S2-367690056,S2-813720583,S3-122837634
S1-833821864	threshold	2	S2-935577268,S3-594965753
S1-833919988	threshold	4	S2-284709475,S2-966013858,S3-290604160,S3-809812955
S1-833923489	threshold	0	
S1-8339857	threshold	6	S2-329865164,S2-770790754,S3-469509490,S3-10084005,S3-709493623,S3-852680388
S1-83429131	threshold	3	S2-326700911,S2-331746958,S3-500345327
S1-83456753	threshold	1	S2-268837242
S1-835072022	threshold	3	S3-233789410,S3-777420721,S3-161941513
S1-835604284	threshold	4	S2-194298002,S3-147357472,S3-879961680,S3-643433588
S1-836268220	threshold	2	S2-716714464,S3-472929866
S1-836540645	threshold	5	S2-232712913,S2-341126679,S3-868681970,S3-374944779,S3-19745546
S1-836653608	threshold	7	S2-751151286,S2-451107861,S2-115528281,S2-688115577,S3-834791625,S3-132918064,S3-206875676
S1-837140168	threshold	5	S2-312100518,S2-690999919,S3-365602278,S3-992865058,S3-746659607
S1-837535866	threshold	4	S2-227298852,S2-438102876,S3-943208512,S3-633189227
S1-837702349	threshold	5	S2-556725257,S2-956302767,S2-64432717,S2-258695094,S3-679566471
S1-837803338	threshold	5	S2-138327115,S2-14455886,S3-874375875,S3-248801762,S3-316409861
S1-838458027	threshold	5	S2-33630746,S2-136806414,S3-699616632,S3-509468887,S3-711178963
S1-839116751	threshold	7	S2-304915678,S2-129996718,S2-526516476,S3-902217149,S3-640529741,S3-727039523,S3-762723686
S1-839557914	threshold	3	S2-101615364,S2-588045199,S3-285803765
S1-839731521	threshold	4	S2-962266741,S3-212963494,S3-24212502,S3-219459933
S1-839882604	threshold	4	S2-269614050,S2-20516234,S3-491586738,S3-721288200
S1-840290995	threshold	2	S3-389112160,S3-930002449
S1-841001271	threshold	3	S2-803279214,S3-687925083,S3-515082035
S1-84108715	threshold	4	S2-406295622,S2-399877507,S3-554167458,S3-13529444
S1-841231303	threshold	4	S2-30491916,S2-69177256,S3-390010465,S3-147372617
S1-842622282	threshold	5	S2-781612120,S3-848727734,S3-314273466,S3-83522378,S3-251856882
S1-843363364	threshold	4	S2-782656831,S2-741877,S3-18121596,S3-643424658
S1-843623425	threshold	5	S2-333257341,S3-74500367,S3-74023564,S3-428785719,S3-582282799
S1-843940052	threshold	2	S2-695252754,S3-508790083
S1-84433118	threshold	2	S2-325087106,S3-410813704
S1-844598713	threshold	3	S2-901185912,S2-66510603,S3-224360096
S1-845896087	threshold	4	S2-399018299,S3-545484932,S3-282571388,S3-185871157
S1-846016389	threshold	5	S2-863427545,S2-299379028,S2-923075599,S3-876562317,S3-390444660
S1-846755338	threshold	2	S3-224635657,S3-800386962
S1-846777692	threshold	0	
S1-846887056	threshold	0	
S1-84743848	threshold	2	S2-972563608,S3-517157600
S1-847681565	threshold	3	S2-783585634,S2-661255110,S3-937456850
S1-848058008	threshold	0	
S1-848168379	threshold	2	S3-404144039,S3-372446097
S1-848231690	threshold	4	S2-777093740,S2-373444281,S3-132433486,S3-4562910
S1-848598257	threshold	4	S2-38591838,S3-253942719,S3-818957750,S3-828179301
S1-848624200	threshold	6	S2-138131432,S2-810705089,S3-87916796,S3-490771945,S3-622152992,S3-549746366
S1-848760807	threshold	2	S2-477349242,S3-457426079
S1-848967715	threshold	4	S2-204978249,S2-484064449,S2-30956333,S3-797228718
S1-84942565	threshold	5	S2-459122448,S2-143030154,S2-86018046,S3-374471995,S3-504926383
S1-849636205	threshold	2	S3-560719957,S3-202922884
S1-849763132	threshold	2	S2-238389538,S3-135133144
S1-850284997	threshold	3	S2-988753550,S2-121337983,S2-846491396
S1-850493745	threshold	6	S2-29832103,S2-192147658,S2-493145504,S2-707912374,S3-201269205,S3-658368058
S1-850766478	threshold	5	S2-181948214,S2-19626511,S3-990817831,S3-250903508,S3-946727592
S1-850909643	threshold	4	S2-406404234,S2-312925052,S3-586914947,S3-849013794
S1-851182285	threshold	4	S2-625396400,S2-324379581,S3-509823061,S3-431181606
S1-851819883	threshold	3	S2-445961694,S2-132785446,S2-562009350
S1-852177551	threshold	0	
S1-852998661	threshold	3	S2-682091672,S3-7029959,S3-871142126
S1-853226248	threshold	6	S2-262189007,S2-615663108,S2-693326517,S2-482852933,S3-485425311,S3-24664091
S1-853378428	threshold	2	S2-983394499,S3-134452324
S1-853942967	threshold	2	S3-405494688,S3-609589592
S1-854046230	threshold	1	S3-331772765
S1-854118842	threshold	4	S2-429674182,S2-539840579,S3-749662236,S3-477945916
S1-854127187	threshold	5	S2-674808835,S2-777211459,S2-959720637,S3-286304854,S3-907009429
S1-854308441	threshold	2	S2-191238151,S3-13785325
S1-854707972	threshold	2	S2-854711578,S3-741205770
S1-856060736	threshold	2	S2-79299659,S3-9666178
S1-856225501	threshold	4	S2-892830031,S2-774111297,S2-280062927,S3-465853331
S1-857283849	threshold	2	S2-883936460,S3-295003250
S1-857533499	threshold	2	S2-755408844,S3-911384925
S1-858154430	threshold	7	S2-328381374,S2-230542889,S2-640207644,S3-218816733,S3-581934346,S3-834412283,S3-637806545
S1-858339260	threshold	4	S2-405375993,S2-172177485,S3-799647424,S3-647449185
S1-858484094	threshold	5	S2-822724299,S2-533443862,S3-419789908,S3-628853475,S3-393955067
S1-858779233	threshold	3	S2-176326556,S3-794769919,S3-718191949
S1-858933165	threshold	3	S2-961775708,S2-250485014,S3-553118675
S1-859222348	threshold	6	S2-959788518,S3-280803090,S3-942169884,S3-127541088,S3-349316452,S3-599043041
S1-859419134	threshold	4	S2-399537853,S2-735084451,S2-613494424,S3-715057528
S1-859973031	threshold	4	S2-387525851,S2-289464416,S3-726428156,S3-787520072
S1-860032176	threshold	5	S2-287610182,S3-478468911,S3-60400779,S3-365900287,S3-870704582
S1-860620625	threshold	1	S3-700583190
S1-861040500	threshold	6	S2-527156441,S2-605312221,S3-624060978,S3-827640605,S3-482762151,S3-858008136
S1-861151382	threshold	4	S2-921368746,S3-473767824,S3-343109995,S3-736459321
S1-86174382	threshold	4	S2-304804523,S2-456521221,S2-483419145,S3-424326378
S1-862166292	threshold	0	
S1-862988718	threshold	7	S2-19763556,S2-352864275,S2-825688100,S3-406969181,S3-597232302,S3-644070797,S3-219192805
S1-863011265	threshold	7	S2-516675965,S2-989841453,S3-14788505,S3-506508430,S3-519680142,S3-157200547,S3-179305473
S1-863178487	threshold	4	S2-406596277,S2-80648459,S3-965724217,S3-496278840
S1-863610245	threshold	6	S2-762896828,S2-802660666,S2-800702881,S3-610948643,S3-441482700,S3-198482097
S1-864106455	threshold	0	
S1-864114022	threshold	0	
S1-864144713	threshold	2	S2-450694981,S3-28949696
S1-864811318	threshold	5	S2-524236588,S2-364205727,S2-759458104,S2-582144269,S3-456098124
S1-8653036	threshold	5	S2-319268911,S2-708801641,S2-242599986,S2-655435475,S3-539036485
S1-86568868	threshold	3	S2-323430181,S2-889898237,S3-748688628
S1-865789530	threshold	4	S2-830785808,S2-727222203,S2-958157644,S3-511260975
S1-866450547	threshold	4	S2-983015569,S2-291309142,S3-500094457,S3-650565353
S1-866546001	threshold	4	S2-185161551,S2-984153525,S3-636196654,S3-231099330
S1-866728795	threshold	4	S2-974330357,S2-516820160,S2-644996462,S3-937946485
S1-867147031	threshold	4	S2-578860823,S2-848587973,S3-538201645,S3-943245102
S1-867246783	threshold	5	S2-883179538,S2-576699968,S2-352125364,S2-490918521,S3-280904917
S1-867685942	threshold	2	S2-525755512,S3-663725508
S1-86854031	threshold	3	S2-626787788,S2-521455589,S3-310364903
S1-869052632	threshold	4	S2-744409863,S3-251039293,S3-195609898,S3-397775247
S1-869351241	threshold	3	S2-525375807,S3-36354610,S3-668365118
S1-869771621	threshold	2	S2-53933108,S3-260264887
S1-869818295	threshold	4	S2-506455477,S2-616684339,S3-555022109,S3-281546405
S1-870298638	threshold	0	
S1-870727542	threshold	1	S2-398772207
S1-871213601	threshold	3	S2-947742039,S3-800507383,S3-319540565
S1-871559049	threshold	5	S2-306110197,S2-854313525,S2-951868116,S3-605568903,S3-323037482
S1-871660602	threshold	3	S2-312688412,S3-489008830,S3-100278775
S1-872613808	threshold	4	S3-440930870,S3-725015808,S3-827953017,S3-878060226
S1-873312194	threshold	1	S2-241096705
S1-873421080	threshold	5	S2-888604562,S2-663739688,S3-481530653,S3-874180819,S3-351437012
S1-873467597	threshold	6	S2-164017135,S3-513107699,S3-254570188,S3-396326046,S3-196655089,S3-86968044
S1-874616400	threshold	4	S2-856018961,S2-693149781,S2-203975079,S3-530159872
S1-874703841	threshold	5	S2-61056232,S2-928305157,S2-354790200,S3-475984288,S3-830973990
S1-875526785	threshold	6	S2-54764862,S2-196270274,S2-234279266,S2-580976419,S3-839198244,S3-25890911
S1-87686509	threshold	3	S2-445928738,S2-173044824,S3-257378889
S1-877031369	threshold	6	S2-523117066,S2-733680638,S2-657696192,S2-349182469,S3-512367515,S3-392853904
S1-877092785	threshold	5	S2-363069587,S2-97947920,S2-475815270,S3-983439583,S3-616409404
S1-877174297	threshold	3	S2-409829114,S2-897101966,S3-884616449
S1-878395021	threshold	3	S2-903079729,S3-81948229,S3-155591701
S1-880054868	threshold	3	S2-357817235,S3-713013438,S3-569277295
S1-880057527	threshold	0	
S1-880712624	threshold	5	S2-492777870,S3-888586900,S3-29069746,S3-793320120,S3-534854980
S1-881240133	threshold	5	S2-326134106,S3-552195023,S3-319748035,S3-250648372,S3-189990105
S1-881787649	threshold	6	S2-360494321,S3-715573201,S3-680521371,S3-252755547,S3-537214831,S3-448642736
S1-882742789	threshold	2	S2-689613707,S3-405542002
S1-883197226	threshold	2	S2-836510742,S3-55227690
S1-883344083	threshold	3	S2-452475249,S3-899852934,S3-130337460
S1-883824025	threshold	6	S2-77585505,S2-90547003,S3-70221063,S3-60085939,S3-742062718,S3-683887282
S1-885678021	threshold	3	S2-940946435,S2-564121792,S3-36646266
S1-88574353	threshold	1	S3-798898950
S1-886101798	threshold	3	S3-212743788,S3-972566141,S3-244903087
S1-8862187	threshold	2	S2-34712301,S3-659649820
S1-886325025	threshold	4	S2-693944293,S2-878790572,S3-571535981,S3-295266778
S1-886432883	threshold	8	S2-548535805,S2-150239968,S2-587829860,S2-843652374,S2-488902286,S3-753863010,S3-168589490,S3-254952505
S1-886461910	threshold	2	S2-17423314,S2-809531516
S1-887040268	threshold	6	S2-249355952,S2-902458044,S3-472191225,S3-672586991,S3-642438259,S3-278897390
S1-887593838	threshold	3	S2-981936338,S3-450206060,S3-860135732
S1-887685755	threshold	3	S2-572931609,S2-649691079,S3-76953884
S1-887764909	threshold	3	S2-671218559,S3-564513678,S3-944076746
S1-888201139	threshold	4	S2-518496464,S2-28003940,S3-835587731,S3-865794630
S1-888371881	threshold	4	S2-462249910,S3-79126779,S3-217800721,S3-441408617
S1-888435485	threshold	4	S2-93774940,S2-434143160,S3-84705088,S3-833342413
S1-888568531	threshold	2	S2-118771426,S3-34168671
S1-888571743	threshold	3	S2-408070675,S2-267444328,S3-884309694
S1-889373622	threshold	3	S2-638574559,S3-49096356,S3-221974339
S1-889593446	threshold	4	S2-858132427,S2-565643893,S2-737028811,S3-698769019
S1-889838698	threshold	3	S3-492577304,S3-30976821,S3-392644813
S1-88989595	threshold	5	S2-189176352,S2-676207867,S2-105900206,S3-957955782,S3-779221327
S1-890280073	threshold	1	S3-193895054
S1-890471692	threshold	5	S2-388569826,S2-609277113,S2-443981728,S3-769303768,S3-679746666
S1-890702039	threshold	4	S2-556531251,S2-905456716,S3-159464027,S3-515523008
S1-891344553	threshold	3	S2-435485946,S2-624728275,S3-637806667
S1-891604873	threshold	0	
S1-892263555	threshold	2	S2-611817443,S3-759203748
S1-892426172	threshold	7	S2-431759848,S2-761496473,S2-692870861,S2-222726648,S3-752477914,S3-316962010,S3-289727228
S1-892658987	threshold	6	S2-45252544,S2-101493924,S2-277138348,S3-942698013,S3-435783119,S3-687528176
S1-893355770	threshold	3	S2-633574824,S2-909083026,S3-500357808
S1-893839353	threshold	0	
S1-894710274	threshold	5	S2-761952135,S2-304832540,S3-820386150,S3-687785948,S3-123114781
S1-894924083	threshold	4	S2-155822365,S2-805435059,S3-812455891,S3-356004804
S1-895019616	threshold	3	S2-700345324,S2-798601678,S3-904929731
S1-895766902	threshold	3	S2-105804436,S2-894271547,S3-779054164
S1-895783810	threshold	5	S2-293715531,S2-535268182,S2-695711800,S3-456390034,S3-239649701
S1-895816860	threshold	2	S2-893332141,S3-367424424
S1-896041371	threshold	4	S2-685186298,S2-185483047,S3-32354352,S3-105806204
S1-897847907	threshold	3	S2-169583946,S3-148292610,S3-692735553
S1-898390105	threshold	2	S2-557529056,S3-723712410
S1-899077105	threshold	4	S2-923194549,S2-219874256,S3-136337196,S3-284766231
S1-899160862	threshold	4	S2-427315030,S2-753042343,S2-710529309,S3-525898901
S1-899588924	threshold	4	S2-600033097,S2-210048763,S2-933121326,S3-982380827
S1-900881143	threshold	4	S2-245805028,S2-939278332,S2-131962186,S3-234958896
S1-900999778	threshold	6	S2-901600378,S2-997531519,S3-776926312,S3-836248452,S3-310833861,S3-225531291
S1-901358960	threshold	4	S2-420627563,S2-215392322,S3-860643396,S3-656223270
S1-901531731	threshold	3	S3-525766947,S3-24492350,S3-512943997
S1-902162510	threshold	5	S2-348894200,S2-825684904,S2-606082493,S3-456540064,S3-883075122
S1-902221915	threshold	3	S3-614768874,S3-83358040,S3-146944876
S1-902381487	threshold	2	S2-800031163,S3-531582034
S1-902484379	threshold	4	S2-546784274,S3-845309034,S3-16925241,S3-58747770
S1-902860209	threshold	4	S2-675646695,S2-389273635,S3-152112923,S3-44064816
S1-902951578	threshold	2	S2-572787434,S3-431603747
S1-903530820	threshold	3	S2-2601853,S2-514551250,S3-369660830
S1-903539459	threshold	4	S2-167375367,S2-138575806,S3-689274236,S3-933704341
S1-904050736	threshold	5	S2-613474974,S2-992717280,S3-989460502,S3-678520557,S3-436497297
S1-904098631	threshold	4	S2-376012319,S3-403880592,S3-559005947,S3-403648496
S1-90422284	threshold	1	S3-479671791
S1-90423819	threshold	2	S2-387635923,S3-991988929
S1-904321278	threshold	2	S2-291401420,S3-820289581
S1-904549543	threshold	2	S2-513806903,S3-457198918
S1-90479048	threshold	4	S2-644954132,S2-984479484,S3-534440274,S3-366990911
S1-904958596	threshold	5	S2-606458632,S2-79044028,S2-184914860,S3-13996730,S3-95832970
S1-905114598	threshold	6	S2-832086501,S2-942471274,S2-383777031,S3-341990808,S3-918967533,S3-506920772
S1-905197539	threshold	2	S2-834119535,S3-118799966
S1-905611684	threshold	5	S2-366301554,S3-239077347,S3-900655341,S3-434960102,S3-424671616
S1-906838495	threshold	7	S2-10666207,S2-41254183,S2-856098209,S2-424284820,S3-494933604,S3-991609006,S3-957131209
S1-906924735	threshold	3	S2-263418253,S3-113931286,S3-873811795
S1-907303799	threshold	1	S3-929059439
S1-907946560	threshold	1	S3-545119633
S1-90800427	threshold	0	
S1-908422902	threshold	3	S2-559578587,S3-505322114,S3-649902039
S1-908559061	threshold	2	S2-662246810,S3-45663224
S1-908774678	threshold	2	S2-390113484,S3-216701207
S1-909081661	threshold	2	S2-372418999,S3-900111691
S1-909588123	threshold	3	S2-181589818,S3-611617104,S3-948739769
S1-909934664	threshold	5	S2-800016728,S2-755020995,S2-586840570,S2-58453170,S3-316884891
S1-91033705	threshold	2	S2-250973638,S3-66000142
S1-910550060	threshold	5	S2-496704495,S2-143915616,S2-273260650,S3-713083207,S3-439871676
S1-910768227	threshold	3	S2-88906104,S3-523144341,S3-439478687
S1-912708114	threshold	4	S2-847129499,S2-40972829,S3-349684893,S3-37969732
S1-912835244	threshold	3	S2-181117080,S3-999365039,S3-93663188
S1-913755758	threshold	2	S2-766536883,S3-248827693
S1-913871258	threshold	6	S2-953361088,S2-298418876,S2-708296244,S3-263605777,S3-369140188,S3-325699649
S1-913918161	threshold	4	S2-922464653,S3-454561940,S3-634938912,S3-953816145
S1-915744567	threshold	4	S2-129098940,S2-813018036,S3-529366710,S3-604416892
S1-91594395	threshold	5	S2-650405398,S2-194737240,S2-357860572,S3-105779781,S3-701492671
S1-916485896	threshold	4	S2-493899088,S2-589602179,S2-795778629,S2-421244042
S1-916503156	threshold	4	S2-846574649,S3-461638792,S3-229555935,S3-861677758
S1-917549477	threshold	5	S2-825621250,S2-979628387,S2-877747538,S3-865312126,S3-825931234
S1-917736302	threshold	3	S2-311110705,S3-584084302,S3-393872030
S1-918052349	threshold	2	S2-518681708,S3-577171074
S1-918512913	threshold	3	S2-552811011,S3-770427437,S3-305148507
S1-918770046	threshold	7	S2-12479187,S2-246674647,S2-994977628,S2-501285205,S3-461315581,S3-2465383,S3-467835302
S1-919740289	threshold	1	S3-502832176
S1-919993352	threshold	3	S2-619165725,S2-175586454,S3-904187021
S1-920086226	threshold	3	S2-784860992,S3-965783394,S3-436190402
S1-92031580	threshold	2	S2-24768162,S2-919607365
S1-920368455	threshold	6	S2-820453776,S2-354655166,S2-572109925,S3-133398579,S3-186960018,S3-265191385
S1-920368922	threshold	3	S2-284790017,S2-371996730,S3-666341584
S1-920543708	threshold	3	S2-343569016,S3-729254533,S3-312356582
S1-920798542	threshold	4	S2-455117664,S3-349436568,S3-325955015,S3-677720279
S1-920958127	threshold	4	S2-28831198,S2-257808024,S3-137179713,S3-606095098
S1-921134815	threshold	3	S2-295390154,S2-822282137,S3-982628123
S1-921609823	threshold	4	S2-265928369,S2-963429859,S2-480483380,S3-276670750
S1-921672819	threshold	3	S2-217568435,S3-498595956,S3-170009848
S1-921918763	threshold	2	S2-861824068,S3-412645942
S1-922033252	threshold	2	S3-101615028,S3-297552426
S1-922604488	threshold	6	S2-104173090,S2-800297345,S2-956351387,S3-905319361,S3-450436237,S3-255438339
S1-923854106	threshold	5	S2-335462714,S2-964708420,S3-245566037,S3-851368924,S3-973004233
S1-923907443	threshold	4	S2-672994898,S2-894131474,S3-627569997,S3-622988043
S1-924104885	threshold	2	S2-224682426,S3-542409955
S1-924145247	threshold	6	S2-108885976,S2-167872809,S2-286760502,S2-988891031,S3-288923912,S3-960165188
S1-924383570	threshold	2	S2-619150035,S3-529444246
S1-924468924	threshold	5	S2-211183961,S2-552362934,S2-909118080,S3-619971122,S3-405887166
S1-924765264	threshold	3	S2-191388339,S2-661451176,S3-425535870
S1-92480927	threshold	2	S2-818540723,S3-383229538
S1-924811149	threshold	2	S2-182474633,S3-955266753
S1-925636547	threshold	3	S2-108870128,S2-694830978,S3-315458321
S1-925892514	threshold	4	S2-944517355,S2-581805975,S3-492400981,S3-887041880
S1-926063269	threshold	2	S2-174098134,S3-850720607
S1-926632699	threshold	3	S2-799261776,S3-731613265,S3-602605763
S1-927268721	threshold	2	S2-202075539,S3-488640456
S1-927350914	threshold	5	S2-678747892,S2-16679185,S2-53570368,S3-266652020,S3-848840374
S1-927608427	threshold	2	S2-821361648,S3-864545277
S1-927801016	threshold	3	S2-202707780,S2-917170054,S3-854800120
S1-927933071	threshold	3	S2-692465921,S3-34582941,S3-569645858
S1-928632218	threshold	4	S2-327692039,S2-990537666,S2-965808292,S3-730021260
S1-929046961	threshold	2	S2-446603678,S3-491885104
S1-929220652	threshold	4	S2-51038424,S3-997390031,S3-123581619,S3-474301684
